record_type,identity,value_1,value_2,value_3,value_4,value_5,value_6,value_7,detail
encounter_slot,GameData::Encounter,37,0,SuperRod,1,WAILMER,100,20,45
encounter_slot,GameData::Encounter,37,0,WaterRain,1,SEADRA,80,30,30
encounter_slot,GameData::Encounter,37,0,WaterRain,2,HORSEA,20,20,25
encounter_slot,GameData::Encounter,37,0,WaterWind,1,PELIPPER,100,25,30
encounter_slot,GameData::Encounter,37,0,WaterStorm,1,CHINCHOU,80,10,20
encounter_slot,GameData::Encounter,37,0,WaterStorm,2,LANTURN,20,25,30
encounter_slot,GameData::Encounter,37,0,WaterFog,1,HORSEA,80,10,20
encounter_slot,GameData::Encounter,37,0,WaterFog,2,SEADRA,20,25,30
encounter_slot,GameData::Encounter,38,0,Water,1,TENTACOOL,50,5,35
encounter_slot,GameData::Encounter,38,0,Water,2,WINGULL,35,10,30
encounter_slot,GameData::Encounter,38,0,Water,3,WAILMER,10,25,30
encounter_slot,GameData::Encounter,38,0,Water,4,PELIPPER,5,25,30
encounter_slot,GameData::Encounter,38,0,WaterNight,1,TENTACOOL,50,5,35
encounter_slot,GameData::Encounter,38,0,WaterNight,2,STARYU,30,10,30
encounter_slot,GameData::Encounter,38,0,WaterNight,3,MANTINE,20,25,30
encounter_slot,GameData::Encounter,38,0,OldRod,1,MAGIKARP,60,5,10
encounter_slot,GameData::Encounter,38,0,OldRod,2,TENTACOOL,30,5,10
encounter_slot,GameData::Encounter,38,0,OldRod,3,REMORAID,10,5,10
encounter_slot,GameData::Encounter,38,0,GoodRod,1,MAGIKARP,40,10,30
encounter_slot,GameData::Encounter,38,0,GoodRod,2,REMORAID,20,10,30
encounter_slot,GameData::Encounter,38,0,GoodRod,3,TENTACOOL,20,10,30
encounter_slot,GameData::Encounter,38,0,GoodRod,4,WAILMER,20,10,30
encounter_slot,GameData::Encounter,38,0,SuperRod,1,WAILMER,100,20,45
encounter_slot,GameData::Encounter,38,0,WaterSunny,1,WAILMER,40,25,35
encounter_slot,GameData::Encounter,38,0,WaterSunny,2,REMORAID,35,10,30
encounter_slot,GameData::Encounter,38,0,WaterSunny,3,OCTILLERY,5,25,30
encounter_slot,GameData::Encounter,38,0,WaterRain,1,TENTACOOL,90,5,35
encounter_slot,GameData::Encounter,38,0,WaterRain,2,GYARADOS,10,30,35
encounter_slot,GameData::Encounter,38,0,WaterWind,1,MANTINE,100,25,35
encounter_slot,GameData::Encounter,38,0,WaterStorm,1,GYARADOS,30,25,35
encounter_slot,GameData::Encounter,38,0,WaterStorm,2,MANTINE,25,25,35
encounter_slot,GameData::Encounter,38,0,WaterFog,1,REMORAID,70,10,30
encounter_slot,GameData::Encounter,38,0,WaterFog,2,MANTINE,25,20,30
encounter_slot,GameData::Encounter,38,0,WaterFog,3,DHELMISE,5,25,30
encounter_slot,GameData::Encounter,39,0,Land,1,KRABBY,90,8,10
encounter_slot,GameData::Encounter,39,0,Land,2,SANDYGAST,10,8,10
encounter_slot,GameData::Encounter,39,0,Water,1,TENTACOOL,60,5,15
encounter_slot,GameData::Encounter,39,0,Water,2,WINGULL,35,10,15
encounter_slot,GameData::Encounter,39,0,Water,3,PELIPPER,5,15,18
encounter_slot,GameData::Encounter,39,0,WaterNight,1,TENTACOOL,60,5,15
encounter_slot,GameData::Encounter,39,0,WaterNight,2,STARYU,30,10,15
encounter_slot,GameData::Encounter,39,0,WaterNight,3,MANTINE,10,10,15
encounter_slot,GameData::Encounter,39,0,OldRod,1,MAGIKARP,60,5,10
encounter_slot,GameData::Encounter,39,0,OldRod,2,TENTACOOL,30,5,10
encounter_slot,GameData::Encounter,39,0,OldRod,3,REMORAID,10,5,10
encounter_slot,GameData::Encounter,39,0,GoodRod,1,MAGIKARP,50,10,30
encounter_slot,GameData::Encounter,39,0,GoodRod,2,TENTACOOL,20,10,30
encounter_slot,GameData::Encounter,39,0,GoodRod,3,WAILMER,20,10,30
encounter_slot,GameData::Encounter,39,0,GoodRod,4,REMORAID,10,10,30
encounter_slot,GameData::Encounter,39,0,SuperRod,1,WAILMER,100,20,45
encounter_slot,GameData::Encounter,39,0,WaterSunny,1,WAILMER,100,25,35
encounter_slot,GameData::Encounter,39,0,WaterRain,1,MANTINE,100,20,30
encounter_slot,GameData::Encounter,39,0,WaterWind,1,MANTINE,100,20,30
encounter_slot,GameData::Encounter,39,0,WaterStorm,1,MANTINE,100,20,30
encounter_slot,GameData::Encounter,39,0,WaterFog,1,MANTINE,80,20,30
encounter_slot,GameData::Encounter,39,0,WaterFog,2,MANTYKE,20,10,30
encounter_slot,GameData::Encounter,49,0,Land2,1,KRABBY,40,6,8
encounter_slot,GameData::Encounter,49,0,Land2,2,WINGULL,40,6,7
encounter_slot,GameData::Encounter,49,0,Land2,3,AZURILL,20,6,7
encounter_slot,GameData::Encounter,49,0,Water,1,TENTACOOL,60,5,15
encounter_slot,GameData::Encounter,49,0,Water,2,WINGULL,35,10,15
encounter_slot,GameData::Encounter,49,0,Water,3,PELIPPER,5,15,18
encounter_slot,GameData::Encounter,49,0,WaterNight,1,TENTACOOL,60,5,35
encounter_slot,GameData::Encounter,49,0,WaterNight,2,STARYU,40,10,30
encounter_slot,GameData::Encounter,49,0,OldRod,1,MAGIKARP,60,5,10
encounter_slot,GameData::Encounter,49,0,OldRod,2,SKRELP,20,5,10
encounter_slot,GameData::Encounter,49,0,OldRod,3,TENTACOOL,20,5,10
encounter_slot,GameData::Encounter,49,0,GoodRod,1,MAGIKARP,40,10,30
encounter_slot,GameData::Encounter,49,0,GoodRod,2,SKRELP,20,10,30
encounter_slot,GameData::Encounter,49,0,GoodRod,3,TENTACOOL,20,10,30
encounter_slot,GameData::Encounter,49,0,GoodRod,4,WAILMER,20,10,30
encounter_slot,GameData::Encounter,49,0,SuperRod,1,WAILMER,80,20,45
encounter_slot,GameData::Encounter,49,0,SuperRod,2,SKRELP,20,20,45
encounter_slot,GameData::Encounter,49,0,WaterSunny,1,PELIPPER,100,25,30
encounter_slot,GameData::Encounter,49,0,WaterRain,1,TENTACOOL,80,5,10
encounter_slot,GameData::Encounter,49,0,WaterRain,2,SKRELP,20,20,30
encounter_slot,GameData::Encounter,49,0,WaterWind,1,WINGULL,100,10,30
encounter_slot,GameData::Encounter,49,0,WaterStorm,1,TENTACOOL,40,5,10
encounter_slot,GameData::Encounter,49,0,WaterStorm,2,GYARADOS,20,20,30
encounter_slot,GameData::Encounter,49,0,WaterStorm,3,SKRELP,20,15,20
encounter_slot,GameData::Encounter,49,0,WaterStorm,4,TENTACRUEL,20,25,32
encounter_slot,GameData::Encounter,49,0,WaterFog,1,WINGULL,100,10,30
encounter_slot,GameData::Encounter,50,0,Water,1,TENTACOOL,60,5,35
encounter_slot,GameData::Encounter,50,0,Water,2,WINGULL,35,10,30
encounter_slot,GameData::Encounter,50,0,Water,3,PELIPPER,5,25,30
encounter_slot,GameData::Encounter,50,0,WaterNight,1,TENTACOOL,60,5,35
encounter_slot,GameData::Encounter,50,0,WaterNight,2,STARYU,40,10,30
encounter_slot,GameData::Encounter,50,0,OldRod,1,MAGIKARP,60,5,10
encounter_slot,GameData::Encounter,50,0,OldRod,2,SKRELP,20,5,10
encounter_slot,GameData::Encounter,50,0,OldRod,3,TENTACOOL,20,5,10
encounter_slot,GameData::Encounter,50,0,GoodRod,1,MAGIKARP,30,10,30
encounter_slot,GameData::Encounter,50,0,GoodRod,2,SKRELP,30,10,30
encounter_slot,GameData::Encounter,50,0,GoodRod,3,TENTACOOL,20,10,30
encounter_slot,GameData::Encounter,50,0,GoodRod,4,WAILMER,20,10,30
encounter_slot,GameData::Encounter,50,0,SuperRod,1,WAILMER,70,20,45
encounter_slot,GameData::Encounter,50,0,SuperRod,2,SKRELP,30,20,45
encounter_slot,GameData::Encounter,50,0,WaterSunny,1,PELIPPER,100,25,30
encounter_slot,GameData::Encounter,50,0,WaterRain,1,TENTACOOL,80,5,10
encounter_slot,GameData::Encounter,50,0,WaterRain,2,SKRELP,20,20,30
encounter_slot,GameData::Encounter,50,0,WaterWind,1,WINGULL,100,10,30
encounter_slot,GameData::Encounter,50,0,WaterStorm,1,TENTACOOL,40,5,10
encounter_slot,GameData::Encounter,50,0,WaterStorm,2,GYARADOS,20,20,30
encounter_slot,GameData::Encounter,50,0,WaterStorm,3,SKRELP,20,15,20
encounter_slot,GameData::Encounter,50,0,WaterStorm,4,TENTACRUEL,20,25,32
encounter_slot,GameData::Encounter,50,0,WaterFog,1,WINGULL,100,10,30
encounter_slot,GameData::Encounter,51,0,Water,1,TENTACOOL,60,5,15
encounter_slot,GameData::Encounter,51,0,Water,2,WINGULL,35,10,12
encounter_slot,GameData::Encounter,51,0,Water,3,PELIPPER,5,15,18
encounter_slot,GameData::Encounter,51,0,WaterNight,1,TENTACOOL,60,5,15
encounter_slot,GameData::Encounter,51,0,WaterNight,2,STARYU,40,10,15
encounter_slot,GameData::Encounter,51,0,OldRod,1,MAGIKARP,60,5,10
encounter_slot,GameData::Encounter,51,0,OldRod,2,TENTACOOL,30,5,10
encounter_slot,GameData::Encounter,51,0,OldRod,3,SKRELP,10,5,10
encounter_slot,GameData::Encounter,51,0,GoodRod,1,MAGIKARP,40,10,30
encounter_slot,GameData::Encounter,51,0,GoodRod,2,SKRELP,20,10,30
encounter_slot,GameData::Encounter,51,0,GoodRod,3,TENTACOOL,20,10,30
encounter_slot,GameData::Encounter,51,0,GoodRod,4,WAILMER,20,10,30
encounter_slot,GameData::Encounter,51,0,SuperRod,1,WAILMER,80,20,45
encounter_slot,GameData::Encounter,51,0,SuperRod,2,SKRELP,20,20,45
encounter_slot,GameData::Encounter,51,0,WaterSunny,1,PELIPPER,100,25,30
encounter_slot,GameData::Encounter,51,0,WaterRain,1,TENTACOOL,80,5,10
encounter_slot,GameData::Encounter,51,0,WaterRain,2,SKRELP,20,20,30
encounter_slot,GameData::Encounter,51,0,WaterWind,1,WINGULL,100,10,30
encounter_slot,GameData::Encounter,51,0,WaterStorm,1,TENTACOOL,40,5,10
encounter_slot,GameData::Encounter,51,0,WaterStorm,2,GYARADOS,20,20,30
encounter_slot,GameData::Encounter,51,0,WaterStorm,3,SKRELP,20,15,20
encounter_slot,GameData::Encounter,51,0,WaterStorm,4,TENTACRUEL,20,25,32
encounter_slot,GameData::Encounter,51,0,WaterFog,1,WINGULL,100,10,30
encounter_slot,GameData::Encounter,62,0,LandDay,1,WURMPLE,40,5,6
encounter_slot,GameData::Encounter,62,0,LandDay,2,SHROOMISH,20,5,6
encounter_slot,GameData::Encounter,62,0,LandDay,3,CASCOON,10,5,5
encounter_slot,GameData::Encounter,62,0,LandDay,4,SILCOON,10,5,5
encounter_slot,GameData::Encounter,62,0,LandDay,5,TAILLOW,10,5,6
encounter_slot,GameData::Encounter,62,0,LandDay,6,POOCHYENA,5,4,5
encounter_slot,GameData::Encounter,62,0,LandDay,7,SLAKOTH,5,5,6
encounter_slot,GameData::Encounter,62,0,LandMorning,1,WURMPLE,25,5,6
encounter_slot,GameData::Encounter,62,0,LandMorning,2,POOCHYENA,20,4,5
encounter_slot,GameData::Encounter,62,0,LandMorning,3,SHROOMISH,15,5,6
encounter_slot,GameData::Encounter,62,0,LandMorning,4,TAILLOW,15,5,6
encounter_slot,GameData::Encounter,62,0,LandMorning,5,CASCOON,10,5,5
encounter_slot,GameData::Encounter,62,0,LandMorning,6,SILCOON,10,5,5
encounter_slot,GameData::Encounter,62,0,LandMorning,7,SLAKOTH,5,5,6
encounter_slot,GameData::Encounter,62,0,LandNight,1,POOCHYENA,30,4,5
encounter_slot,GameData::Encounter,62,0,LandNight,2,HOOTHOOT,15,4,5
encounter_slot,GameData::Encounter,62,0,LandNight,3,SHROOMISH,15,5,6
encounter_slot,GameData::Encounter,62,0,LandNight,4,WURMPLE,15,5,6
encounter_slot,GameData::Encounter,62,0,LandNight,5,CASCOON,10,5,5
encounter_slot,GameData::Encounter,62,0,LandNight,6,SILCOON,10,5,5
encounter_slot,GameData::Encounter,62,0,LandNight,7,SLAKOTH,5,5,6
encounter_slot,GameData::Encounter,62,0,Land1,1,PARAS,20,24,25
encounter_slot,GameData::Encounter,62,0,Land1,2,SLAKOTH,20,25,26
encounter_slot,GameData::Encounter,62,0,Land1,3,CASCOON,10,15,15
encounter_slot,GameData::Encounter,62,0,Land1,4,SILCOON,10,15,15
encounter_slot,GameData::Encounter,62,0,Land1,5,ZOROARK,10,30,30
encounter_slot,GameData::Encounter,62,0,Land3,1,WURMPLE,30,5,6
encounter_slot,GameData::Encounter,62,0,Land3,2,BEAUTIFLY,15,10,10
encounter_slot,GameData::Encounter,62,0,Land3,3,CASCOON,15,8,9
encounter_slot,GameData::Encounter,62,0,Land3,4,DUSTOX,15,10,10
encounter_slot,GameData::Encounter,62,0,Land3,5,SILCOON,15,8,9
encounter_slot,GameData::Encounter,62,0,Land3,6,ZORUA,10,6,8
encounter_slot,GameData::Encounter,62,0,LandSunny,1,COTTONEE,100,5,6
encounter_slot,GameData::Encounter,62,0,LandRain,1,SHROOMISH,45,5,6
encounter_slot,GameData::Encounter,62,0,LandRain,2,POLIWAG,35,5,5
encounter_slot,GameData::Encounter,62,0,LandRain,3,WURMPLE,20,5,6
encounter_slot,GameData::Encounter,62,0,LandWind,1,TAILLOW,100,5,6
encounter_slot,GameData::Encounter,62,0,LandStorm,1,SHROOMISH,65,5,6
encounter_slot,GameData::Encounter,62,0,LandStorm,2,POLIWAG,35,5,5
encounter_slot,GameData::Encounter,62,0,LandFog,1,PHANTUMP,100,4,5
encounter_slot,GameData::Encounter,65,0,Land,1,TAILLOW,40,6,8
encounter_slot,GameData::Encounter,65,0,Land,2,IGGLYBUFF,25,6,8
encounter_slot,GameData::Encounter,65,0,Land,3,WINGULL,25,6,6
encounter_slot,GameData::Encounter,65,0,Land,4,SKITTY,15,6,8
encounter_slot,GameData::Encounter,65,0,LandNight,1,HOOTHOOT,35,6,8
encounter_slot,GameData::Encounter,65,0,LandNight,2,CLEFFA,25,6,8
encounter_slot,GameData::Encounter,65,0,LandNight,3,WINGULL,25,6,6
encounter_slot,GameData::Encounter,65,0,LandNight,4,POOCHYENA,15,6,8
encounter_slot,GameData::Encounter,65,0,LandNight,5,MISDREAVUS,5,6,7
encounter_slot,GameData::Encounter,65,0,LandSunny,1,JIGGLYPUFF,100,7,8
encounter_slot,GameData::Encounter,65,0,LandRain,1,WINGULL,100,6,6
encounter_slot,GameData::Encounter,65,0,LandWind,1,TAILLOW,75,6,8
encounter_slot,GameData::Encounter,65,0,LandStorm,1,SHINX,100,5,5
encounter_slot,GameData::Encounter,65,0,LandFog,1,MISDREAVUS,50,4,5
encounter_slot,GameData::Encounter,65,0,Land1,1,TAILLOW,40,23,25
encounter_slot,GameData::Encounter,65,0,Land1,2,SWABLU,30,23,25
encounter_slot,GameData::Encounter,65,0,Land1,3,CLEFAIRY,10,24,26
encounter_slot,GameData::Encounter,65,0,Land1,4,JIGGLYPUFF,10,24,25
encounter_slot,GameData::Encounter,65,0,Land1,5,SWELLOW,10,25,25
encounter_slot,GameData::Encounter,65,0,Land3,1,SEVIPER,10,25,25
encounter_slot,GameData::Encounter,65,0,Land3,2,ZANGOOSE,10,25,25
encounter_slot,GameData::Encounter,65,0,Water,1,TENTACOOL,40,5,35
encounter_slot,GameData::Encounter,65,0,Water,2,WINGULL,35,10,30
encounter_slot,GameData::Encounter,65,0,Water,3,MAGIKARP,20,5,35
encounter_slot,GameData::Encounter,65,0,Water,4,PELIPPER,5,25,30
encounter_slot,GameData::Encounter,65,0,WaterNight,1,STARYU,40,10,30
encounter_slot,GameData::Encounter,65,0,WaterNight,2,TENTACOOL,40,5,35
encounter_slot,GameData::Encounter,65,0,WaterNight,3,MAGIKARP,20,5,35
encounter_slot,GameData::Encounter,65,0,WaterSunny,1,STARYU,100,25,25
encounter_slot,GameData::Encounter,65,0,WaterRain,1,PELIPPER,5,25,30
encounter_slot,GameData::Encounter,65,0,WaterWind,1,PELIPPER,5,25,30
encounter_slot,GameData::Encounter,65,0,WaterStorm,1,TENTACRUEL,60,5,35
encounter_slot,GameData::Encounter,65,0,WaterFog,1,WINGULL,35,10,30
encounter_slot,GameData::Encounter,65,0,OldRod,1,MAGIKARP,70,5,10
encounter_slot,GameData::Encounter,65,0,OldRod,2,TENTACOOL,30,5,10
encounter_slot,GameData::Encounter,65,0,GoodRod,1,MAGIKARP,60,10,30
encounter_slot,GameData::Encounter,65,0,GoodRod,2,TENTACOOL,20,10,30
encounter_slot,GameData::Encounter,65,0,GoodRod,3,WAILMER,20,10,30
encounter_slot,GameData::Encounter,65,0,SuperRod,1,WAILMER,100,20,45
encounter_slot,GameData::Encounter,69,0,Water,1,TENTACOOL,60,5,35
encounter_slot,GameData::Encounter,69,0,Water,2,WINGULL,35,10,30
encounter_slot,GameData::Encounter,69,0,Water,3,PELIPPER,5,25,30
encounter_slot,GameData::Encounter,69,0,WaterNight,1,TENTACOOL,60,5,35
encounter_slot,GameData::Encounter,69,0,WaterNight,2,STARYU,40,10,30
encounter_slot,GameData::Encounter,69,0,Land2,1,KRABBY,40,6,8
encounter_slot,GameData::Encounter,69,0,Land2,2,WINGULL,40,6,7
encounter_slot,GameData::Encounter,69,0,Land2,3,AZURILL,20,6,7
encounter_slot,GameData::Encounter,69,0,Land,1,ABRA,30,10,15
encounter_slot,GameData::Encounter,69,0,Land,2,SHUCKLE,25,18,21
encounter_slot,GameData::Encounter,69,0,Land,3,MAKUHITA,20,9,20
encounter_slot,GameData::Encounter,69,0,Land,4,KADABRA,10,18,22
encounter_slot,GameData::Encounter,69,0,Land,5,TYROGUE,5,9,20
encounter_slot,GameData::Encounter,69,0,LandSunny,1,TANGELA,100,18,21
encounter_slot,GameData::Encounter,69,0,OldRod,1,MAGIKARP,60,5,10
encounter_slot,GameData::Encounter,69,0,OldRod,2,SKRELP,20,5,10
encounter_slot,GameData::Encounter,69,0,OldRod,3,TENTACOOL,20,5,10
encounter_slot,GameData::Encounter,69,0,GoodRod,1,MAGIKARP,30,10,30
encounter_slot,GameData::Encounter,69,0,GoodRod,2,SKRELP,30,10,30
encounter_slot,GameData::Encounter,69,0,GoodRod,3,TENTACOOL,20,10,30
encounter_slot,GameData::Encounter,69,0,GoodRod,4,WAILMER,20,10,30
encounter_slot,GameData::Encounter,69,0,SuperRod,1,WAILMER,70,20,45
encounter_slot,GameData::Encounter,69,0,SuperRod,2,SKRELP,30,20,45
encounter_slot,GameData::Encounter,69,0,WaterSunny,1,PELIPPER,100,25,30
encounter_slot,GameData::Encounter,69,0,WaterRain,1,TENTACOOL,80,5,10
encounter_slot,GameData::Encounter,69,0,WaterRain,2,SKRELP,20,20,30
encounter_slot,GameData::Encounter,69,0,WaterWind,1,WINGULL,100,10,30
encounter_slot,GameData::Encounter,69,0,WaterStorm,1,TENTACOOL,40,5,10
encounter_slot,GameData::Encounter,69,0,WaterStorm,2,GYARADOS,20,20,30
encounter_slot,GameData::Encounter,69,0,WaterStorm,3,SKRELP,20,15,20
encounter_slot,GameData::Encounter,69,0,WaterStorm,4,TENTACRUEL,20,25,32
encounter_slot,GameData::Encounter,69,0,WaterFog,1,WINGULL,100,10,30
encounter_slot,GameData::Encounter,70,0,Cave,1,ZUBAT,80,9,12
encounter_slot,GameData::Encounter,70,0,Cave,2,WOOBAT,20,9,12
encounter_slot,GameData::Encounter,71,0,LandDay,1,ELECTRIKE,30,12,13
encounter_slot,GameData::Encounter,71,0,LandDay,2,ZIGZAGOON,20,12,12
encounter_slot,GameData::Encounter,71,0,LandDay,3,GULPIN,15,12,13
encounter_slot,GameData::Encounter,71,0,LandDay,4,PLUSLE,15,12,13
encounter_slot,GameData::Encounter,71,0,LandDay,5,ODDISH,10,13,13
encounter_slot,GameData::Encounter,71,0,LandDay,6,WINGULL,8,12,12
encounter_slot,GameData::Encounter,71,0,LandDay,7,MINUN,2,13,13
encounter_slot,GameData::Encounter,71,0,LandNight,1,POOCHYENA,30,12,12
encounter_slot,GameData::Encounter,71,0,LandNight,2,ODDISH,25,13,13
encounter_slot,GameData::Encounter,71,0,LandNight,3,MINUN,15,13,13
encounter_slot,GameData::Encounter,71,0,LandNight,4,MURKROW,15,12,13
encounter_slot,GameData::Encounter,71,0,LandNight,5,WINGULL,8,12,12
encounter_slot,GameData::Encounter,71,0,LandNight,6,TRUBBISH,5,12,13
encounter_slot,GameData::Encounter,71,0,LandNight,7,PLUSLE,2,12,13
encounter_slot,GameData::Encounter,71,0,Land1,1,ODDISH,50,13,13
encounter_slot,GameData::Encounter,71,0,Land1,2,VENIPEDE,30,10,12
encounter_slot,GameData::Encounter,71,0,Land1,3,MAGNEMITE,20,12,12
encounter_slot,GameData::Encounter,71,0,Land2,1,MAGNEMITE,55,10,12
encounter_slot,GameData::Encounter,71,0,Land2,2,VOLTORB,30,10,12
encounter_slot,GameData::Encounter,71,0,Land2,3,PIKACHU,10,14,14
encounter_slot,GameData::Encounter,71,0,Land2,4,KLINK,5,10,11
encounter_slot,GameData::Encounter,71,0,Land3,1,MINUN,35,14,15
encounter_slot,GameData::Encounter,71,0,Land3,2,PLUSLE,35,14,15
encounter_slot,GameData::Encounter,71,0,Land3,3,PICHU,30,14,15
encounter_slot,GameData::Encounter,71,0,LandWind,1,WINGULL,100,12,12
encounter_slot,GameData::Encounter,71,0,LandRain,1,ODDISH,70,13,15
encounter_slot,GameData::Encounter,71,0,LandRain,2,WINGULL,30,12,12
encounter_slot,GameData::Encounter,71,0,LandStorm,1,MAGNEMITE,60,9,13
encounter_slot,GameData::Encounter,71,0,LandStorm,2,ELECTRIKE,30,13,15
encounter_slot,GameData::Encounter,71,0,LandStorm,3,KLINK,10,10,11
encounter_slot,GameData::Encounter,71,0,LandSunny,1,ODDISH,40,13,15
encounter_slot,GameData::Encounter,71,0,LandSunny,2,MINUN,30,13,13
encounter_slot,GameData::Encounter,71,0,LandSunny,3,PLUSLE,30,12,13
encounter_slot,GameData::Encounter,71,0,LandFog,1,DRIFLOON,70,11,12
encounter_slot,GameData::Encounter,71,0,LandFog,2,GULPIN,30,12,13
encounter_slot,GameData::Encounter,71,0,Water,1,TENTACOOL,60,5,35
encounter_slot,GameData::Encounter,71,0,Water,2,WINGULL,35,10,30
encounter_slot,GameData::Encounter,71,0,Water,3,PELIPPER,5,25,30
encounter_slot,GameData::Encounter,71,0,WaterNight,1,TENTACOOL,60,5,35
encounter_slot,GameData::Encounter,71,0,WaterNight,2,STARYU,40,10,30
encounter_slot,GameData::Encounter,71,0,WaterFog,1,DRIFLOON,100,11,21
encounter_slot,GameData::Encounter,71,0,OldRod,1,MAGIKARP,70,5,10
encounter_slot,GameData::Encounter,71,0,OldRod,2,TYNAMO,30,10,10
encounter_slot,GameData::Encounter,71,0,GoodRod,1,MAGIKARP,45,10,30
encounter_slot,GameData::Encounter,71,0,GoodRod,2,TYNAMO,40,10,20
encounter_slot,GameData::Encounter,71,0,GoodRod,3,WAILMER,15,10,30
encounter_slot,GameData::Encounter,71,0,SuperRod,1,TYNAMO,50,20,30
encounter_slot,GameData::Encounter,71,0,SuperRod,2,WAILMER,45,20,45
encounter_slot,GameData::Encounter,71,0,SuperRod,3,EELEKTRIK,5,40,40
encounter_slot,GameData::Encounter,72,0,Land,1,ABRA,40,2,3
encounter_slot,GameData::Encounter,72,0,Land,2,DIGLETT,30,2,3
encounter_slot,GameData::Encounter,72,0,Land,3,GASTLY,30,2,3
encounter_slot,GameData::Encounter,74,0,Land,1,ROSELIA,30,13,14
encounter_slot,GameData::Encounter,74,0,Land,2,MARILL,25,13,13
encounter_slot,GameData::Encounter,74,0,Land,3,ILLUMISE,15,13,14
encounter_slot,GameData::Encounter,74,0,Land,4,VOLBEAT,15,13,14
encounter_slot,GameData::Encounter,74,0,Land,5,ODDISH,10,13,14
encounter_slot,GameData::Encounter,74,0,Land,6,DITTO,5,10,12
encounter_slot,GameData::Encounter,74,0,LandNight,1,ILLUMISE,25,13,14
encounter_slot,GameData::Encounter,74,0,LandNight,2,VOLBEAT,25,13,14
encounter_slot,GameData::Encounter,74,0,LandNight,3,ODDISH,20,13,14
encounter_slot,GameData::Encounter,74,0,LandNight,4,POOCHYENA,15,13,14
encounter_slot,GameData::Encounter,74,0,LandNight,5,ROSELIA,10,13,14
encounter_slot,GameData::Encounter,74,0,LandNight,6,DITTO,5,10,12
encounter_slot,GameData::Encounter,74,0,Land3,1,ROSELIA,70,13,14
encounter_slot,GameData::Encounter,74,0,Land3,2,ILLUMISE,15,13,14
encounter_slot,GameData::Encounter,74,0,Land3,3,VOLBEAT,15,13,14
encounter_slot,GameData::Encounter,74,0,LandSunny,1,ROSELIA,70,13,14
encounter_slot,GameData::Encounter,74,0,LandSunny,2,BUDEW,30,10,11
encounter_slot,GameData::Encounter,74,0,LandWind,1,SEEDOT,100,13,13
encounter_slot,GameData::Encounter,74,0,LandRain,1,SURSKIT,100,13,13
encounter_slot,GameData::Encounter,74,0,LandStorm,1,SURSKIT,60,13,13
encounter_slot,GameData::Encounter,74,0,LandStorm,2,PIKACHU,30,13,13
encounter_slot,GameData::Encounter,74,0,LandFog,1,ILLUMISE,50,13,14
encounter_slot,GameData::Encounter,74,0,LandFog,2,VOLBEAT,50,13,14
encounter_slot,GameData::Encounter,74,0,Water,1,MARILL,50,5,25
encounter_slot,GameData::Encounter,74,0,Water,2,MAGIKARP,20,10,15
encounter_slot,GameData::Encounter,74,0,Water,3,SURSKIT,20,10,25
encounter_slot,GameData::Encounter,74,0,Water,4,GOLDEEN,10,20,30
encounter_slot,GameData::Encounter,74,0,WaterSunny,1,FLETCHLING,100,10,30
encounter_slot,GameData::Encounter,74,0,WaterRain,1,SURSKIT,85,10,30
encounter_slot,GameData::Encounter,74,0,WaterRain,2,MASQUERAIN,15,25,30
encounter_slot,GameData::Encounter,74,0,OldRod,1,MAGIKARP,70,5,10
encounter_slot,GameData::Encounter,74,0,OldRod,2,GOLDEEN,30,5,10
encounter_slot,GameData::Encounter,74,0,GoodRod,1,MAGIKARP,60,10,30
encounter_slot,GameData::Encounter,74,0,GoodRod,2,CORPHISH,20,10,30
encounter_slot,GameData::Encounter,74,0,GoodRod,3,GOLDEEN,20,10,30
encounter_slot,GameData::Encounter,74,0,SuperRod,1,CORPHISH,100,20,45
encounter_slot,GameData::Encounter,76,0,Land,1,ELECTRIKE,40,21,24
encounter_slot,GameData::Encounter,76,0,Land,2,LINOONE,40,21,24
encounter_slot,GameData::Encounter,76,0,Land,3,WINGULL,15,22,24
encounter_slot,GameData::Encounter,76,0,Land,4,KECLEON,5,24,24
encounter_slot,GameData::Encounter,76,0,LandNight,1,ELECTRIKE,40,21,24
encounter_slot,GameData::Encounter,76,0,LandNight,2,RATICATE,40,21,24
encounter_slot,GameData::Encounter,76,0,LandNight,3,WINGULL,15,22,24
encounter_slot,GameData::Encounter,76,0,LandNight,4,KECLEON,5,24,24
encounter_slot,GameData::Encounter,76,0,Land2,1,KRABBY,75,11,12
encounter_slot,GameData::Encounter,76,0,Land2,2,WINGULL,25,12,14
encounter_slot,GameData::Encounter,76,0,TallGrass,1,LINOONE,40,21,24
encounter_slot,GameData::Encounter,76,0,TallGrass,2,ELECTRIKE,20,21,24
encounter_slot,GameData::Encounter,76,0,TallGrass,3,AIPOM,15,22,24
encounter_slot,GameData::Encounter,76,0,TallGrass,4,KECLEON,15,24,24
encounter_slot,GameData::Encounter,76,0,TallGrass,5,MANECTRIC,10,25,25
encounter_slot,GameData::Encounter,76,0,LandRain,1,WINGULL,70,22,24
encounter_slot,GameData::Encounter,76,0,LandRain,2,PELIPPER,30,25,30
encounter_slot,GameData::Encounter,76,0,LandSunny,1,AIPOM,60,22,24
encounter_slot,GameData::Encounter,76,0,LandSunny,2,KECLEON,40,24,24
